Name,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,solubility_mg_L
3-ethyl-3-pentanol,116.204,1.9475,35.822799999999994,8.0,1.0,1.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,20.23,51.72313746640521,3.5832125652604643,16414.251283534257
propanal,58.08,0.5952999999999999,16.355,4.0,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,17.07,25.630657356666532,2.2968352619191386,220814.00138298192
pentanal,86.13399999999999,1.3755,25.58899999999999,6.0,1.0,0.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,17.07,38.36054158545974,2.4884037718761123,12166.750886853633
hexanal,100.161,1.7656,30.20599999999998,7.0,1.0,0.0,1.0,4.0,42.0,0.0,0.0,0.0,0.0,17.07,44.725483699856355,2.558780869327957,5019.941450734122
2-butenal,70.09100000000001,0.7614,20.878,5.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,17.07,31.30599643887888,2.924418198172918,146440.8551076905
2-butanone,72.107,0.9854,20.971999999999994,5.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,17.07,31.99559947106314,2.847378923087672,238768.717767452
2-pentanone,86.134,1.3755,25.58899999999999,6.0,1.0,0.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,17.07,38.36054158545974,2.8312571099313644,55612.78136367101
2-hexanone,100.161,1.7656,30.20599999999998,7.0,1.0,0.0,1.0,3.0,42.0,0.0,0.0,0.0,0.0,17.07,44.725483699856355,2.8219389370591843,15874.448705009758
1-hexen-3-one,98.145,1.5416,30.11199999999999,7.0,1.0,0.0,1.0,3.0,40.0,0.0,0.0,0.0,0.0,17.07,44.0358806676721,3.1728995338508184,14516.709275676874
caprylic_acid,144.214,2.4315000000000007,41.01180000000001,10.0,1.0,1.0,2.0,6.0,60.0,0.0,0.0,0.0,0.0,37.3,62.24960168084559,2.838589121813916,722.7821571032347
sorbic_acid,112.12799999999999,1.2033,31.589799999999986,8.0,1.0,1.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,37.3,48.14051138768385,3.5001125965545565,1904.2066426323047
phenylacetic_acid,136.14999999999998,1.3137,37.78180000000001,10.0,1.0,1.0,2.0,2.0,52.0,1.0,0.0,0.0,1.0,37.3,59.117043200529956,2.6742416022951265,17539.517646302018
gibberellic_acid,346.379,1.0270999999999997,85.17340000000003,25.0,5.0,3.0,6.0,1.0,134.0,0.0,4.0,5.0,5.0,104.06,144.71913794113632,1.7841261782741376,5006.6998235120345
propyl_formate,88.10600000000002,0.5694,22.30699999999999,6.0,2.0,0.0,2.0,3.0,36.0,0.0,0.0,0.0,0.0,26.3,37.10914470057003,2.488403771876112,28510.542737441832
propyl_acetate,102.133,0.9595,26.923999999999985,7.0,2.0,0.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,26.3,43.47408681496663,2.8219389370591843,19461.04195077404
diethyl_malonate,160.16899999999995,0.5027,37.883,11.0,4.0,0.0,4.0,4.0,64.0,0.0,0.0,0.0,0.0,52.60000000000001,65.47903837331049,3.4899621428296506,24242.559160077897
methyl_acrylate,86.08999999999996,0.34540000000000004,22.21299999999999,6.0,2.0,0.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,26.3,36.41954166838576,3.234390866915873,51874.35476514145
ethyl_acrylate,100.117,0.7355,26.82999999999999,7.0,2.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,26.3,42.78448378278237,3.1728995338508184,18218.299086145573
methyl_methacrylate,100.117,0.7355,26.82999999999999,7.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,26.3,42.78448378278237,3.577919926272439,15867.475174962932
diethyl_phthalate,222.23999999999995,2.04,58.35500000000002,16.0,4.0,0.0,4.0,4.0,86.0,1.0,0.0,0.0,1.0,52.60000000000001,94.17119046497791,2.9975148158912,992.7096151963001
benzyl_butyl_phthalate,312.36500000000007,4.000500000000003,87.19400000000005,23.0,4.0,0.0,4.0,7.0,120.0,2.0,0.0,0.0,2.0,52.60000000000001,135.59322678543856,2.033951020193393,0.7155868743568061
"1,2-diethoxyethane",118.176,1.0594,32.98599999999998,8.0,2.0,0.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,18.46,50.79105205882634,2.53006045688352,20069.164187331906
diphenyl_ether,170.21099999999996,3.4789000000000017,52.95800000000003,13.0,1.0,0.0,1.0,2.0,64.0,2.0,0.0,0.0,2.0,9.23,77.60204255506787,2.1614757505786617,18.663265024372766
ditolyl_ether,198.265,4.095740000000002,62.43200000000004,15.0,1.0,0.0,1.0,2.0,76.0,2.0,0.0,0.0,2.0,9.23,90.33192678386108,2.217911261291296,2.800567562846306
tetrahydrofuran,72.107,0.7968000000000001,20.053,5.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,9.23,31.941791446997023,2.083333333333333,261804.692953077
furan,68.075,1.2796,18.707999999999995,5.0,1.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,13.14,30.2257323835738,3.1250000000000004,10303.568198729488
fructose,180.15599999999998,-3.2198,36.008,12.0,6.0,5.0,6.0,1.0,72.0,0.0,1.0,1.0,1.0,110.38,68.64284443677028,2.705837489211811,786409.4627305934
spironolactone,416.58300000000014,4.852300000000005,112.21000000000004,29.0,5.0,0.0,5.0,1.0,158.0,0.0,4.0,5.0,5.0,60.44000000000001,177.1353824141246,1.5572210087099814,21.862586621323093
17-a-hydroxyprogesterone,330.46800000000013,3.838400000000002,92.34080000000006,24.0,3.0,1.0,3.0,1.0,132.0,0.0,3.0,4.0,4.0,54.37,144.4424436217441,1.6975828976870395,6.443612451928422
betamethasone,392.46700000000016,1.8957,99.94440000000004,28.0,5.0,3.0,6.0,2.0,154.0,0.0,3.0,4.0,4.0,94.83,163.87178561127467,1.83769187946728,66.65045915507037
p-hydroxybenzoic_acid,138.122,1.0903999999999998,35.06610000000001,10.0,2.0,2.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,57.53,57.546334838329365,3.0034006845798182,5373.569351690005
o-chlorobenzoic_acid,156.56799999999996,2.0382,38.41130000000001,10.0,1.0,1.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,63.05536731301503,3.1529414466808685,2016.986558094906
bis-(2-chloroethyl)_ether,143.013,1.4806,32.258999999999986,7.0,1.0,0.0,3.0,4.0,44.0,0.0,0.0,0.0,0.0,9.23,53.5541550542896,2.4474728878763443,10848.645473764864
heptylamine,115.22,1.9155,37.81339999999999,8.0,1.0,1.0,1.0,5.0,50.0,0.0,0.0,0.0,0.0,26.02,52.2687944112219,2.53006045688352,1627.525758914337
benzylamine,107.156,1.1453,34.33339999999999,8.0,1.0,1.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,26.02,49.13623593090629,2.8320858350070903,3162.397758926632
benzidine,184.242,2.5180000000000007,60.70280000000001,14.0,2.0,2.0,2.0,1.0,70.0,2.0,0.0,0.0,2.0,52.04,83.16827871958644,2.396509039726096,367.6111194344962
phenyl_hydrazine,108.14399999999996,0.9722000000000002,34.25210000000001,8.0,2.0,2.0,2.0,1.0,42.0,1.0,0.0,0.0,1.0,38.05,48.29129202035271,2.8320858350070908,127058.12118138045
pyridine,79.102,1.0816,24.23699999999999,6.0,1.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,12.89,36.651051100443475,3.0000000000000013,455184.49923243787
nicotine,162.236,1.8483,48.84200000000003,12.0,2.0,0.0,2.0,1.0,64.0,1.0,1.0,1.0,2.0,16.130000000000006,73.22976418910064,2.194591657785846,1000339.0672199944
cocaine,303.358,1.8677,80.34150000000005,22.0,5.0,0.0,5.0,3.0,118.0,1.0,2.0,2.0,3.0,55.84,129.74407240010592,1.7896528798720672,1786.3043360136078
Diethylstilbestrol,268.356,4.828600000000003,83.60960000000004,20.0,2.0,2.0,2.0,4.0,104.0,2.0,0.0,0.0,2.0,40.46,119.57701448414845,2.5215177387949934,11.987022205526396
strychnine,334.4190000000001,2.0925,93.40900000000003,25.0,3.0,0.0,4.0,0.0,128.0,1.0,4.0,6.0,7.0,32.78,146.97567955204383,1.5524232297011886,160.06299684444446
phenallymal,244.25,0.8664999999999998,64.61540000000002,18.0,3.0,2.0,5.0,3.0,92.0,1.0,1.0,1.0,2.0,75.27000000000002,103.87485440190714,2.5603212140730083,1613.7437467585526
ephedrine,165.23599999999996,1.3279,49.92350000000002,12.0,2.0,2.0,2.0,3.0,66.0,1.0,0.0,0.0,1.0,32.26,73.23526751288745,2.7110407232330607,62820.97509042423
nifuroxime,156.09699999999995,0.9959,34.7429,11.0,5.0,1.0,6.0,2.0,58.0,1.0,0.0,0.0,1.0,88.86999999999998,60.88724495800431,2.8998954899749187,1007.846881896226
uracil,112.08799999999998,-0.9368,27.6834,8.0,2.0,2.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,65.72,44.19374328147753,3.5021170388304435,3711.5825144740666
pyrrolidine,71.123,0.3697999999999999,22.1037,5.0,1.0,1.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,12.03,32.37810840109819,2.083333333333333,1004639.0778620414
N-methylpiperidine,99.177,1.1021,31.34799999999998,7.0,1.0,0.0,1.0,0.0,42.0,0.0,1.0,1.0,1.0,3.24,45.31796411648673,2.1229179499593664,168426.71072019846
4-aminophenol,109.128,0.9744,32.519200000000005,8.0,2.0,2.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,46.25,47.56552756870568,3.0324555320336755,17295.622430689637
acetanilide,135.16599999999997,1.645,40.74570000000002,10.0,1.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,29.1,59.87267163194198,2.6742416022951265,6322.188810722541
codeine,299.37000000000006,1.5011,82.46380000000003,22.0,4.0,1.0,4.0,1.0,116.0,1.0,1.0,4.0,5.0,41.93,129.87893872736822,1.8223654238415248,9040.829465367517
1-nitropropane,89.09399999999998,0.6731,22.1524,6.0,2.0,0.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,43.14,36.122110979122574,2.8312571099313653,14120.44740891304
nitrobenzene,123.11099999999996,1.5948,33.0964,9.0,2.0,0.0,3.0,1.0,46.0,1.0,0.0,0.0,1.0,43.14,52.084378841996745,2.981454614041131,1951.1778581708008
quanidinoacetic_acid,117.10799999999999,-1.4459299999999995,27.5526,8.0,2.0,4.0,5.0,2.0,46.0,0.0,0.0,0.0,0.0,99.2,45.99999498874809,3.1818458670936187,3618.9831751080155
tricresyl_phosphate,416.36600000000016,5.373560000000004,108.02190000000002,29.0,7.0,3.0,8.0,6.0,152.0,3.0,0.0,0.0,3.0,105.45000000000002,167.9133654943986,2.0415979154942363,0.08307593890343325
prometryn,317.3280000000001,2.4906000000000006,77.70300000000003,19.0,6.0,0.0,8.0,5.0,102.0,1.0,0.0,1.0,2.0,55.84,119.72520336082495,2.1502393965191056,25.206259006858712
DEF,314.5220000000001,6.6944000000000035,89.70450000000004,17.0,4.0,0.0,5.0,12.0,104.0,0.0,0.0,0.0,0.0,17.07,119.65829813173687,3.9989829728466737,2.2785104703470624
deoxycholic_acid,392.58000000000015,4.477900000000004,108.64740000000008,28.0,3.0,3.0,4.0,4.0,160.0,0.0,4.0,4.0,4.0,77.76,169.6538184014664,1.562527921263527,44.048200478986494
2-aminothiazole,100.146,0.7253,26.5264,6.0,3.0,1.0,3.0,0.0,32.0,1.0,0.0,0.0,1.0,38.91,39.631305067867686,3.049648321313926,43715.31453552366
3-chloropropionitrile,89.525,1.13888,20.95,5.0,1.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,23.79,36.16498116497315,2.483699570591265,45913.91540182693
3-pentenenitrile,81.118,1.4761799999999998,25.04399999999999,6.0,1.0,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,23.79,37.90199613470044,2.9200993444059167,8894.411831474288
4-aminoacetanilide,150.18099999999995,1.2272,45.15810000000001,11.0,2.0,2.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,55.12000000000001,65.21256232895469,2.736298072105655,15725.88124748321
4-bromoacetanilide,214.062,2.4075000000000006,48.445700000000016,11.0,1.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,29.1,73.74021923758335,2.736298072105655,178.04901636977988
4-fluoroacetanilide,153.15599999999995,1.7841,40.703700000000026,11.0,1.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,29.1,64.03820703486822,2.736298072105655,2541.756923955069
4-iodoacetanilide,261.062,2.2496,53.46270000000002,11.0,1.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,29.1,79.13450975298562,2.736298072105655,146.80595103684294
4-methoxyacetanilide,165.19199999999995,1.6536,47.29770000000002,12.0,2.0,1.0,3.0,2.0,64.0,1.0,0.0,0.0,1.0,38.33,71.35115897584545,2.70914782437365,8279.212149735633
dibucaine,343.471,3.4853000000000023,102.26720000000007,25.0,4.0,1.0,5.0,10.0,136.0,2.0,0.0,0.0,2.0,54.46,149.93184207390345,2.146937510494859,68.53147425846758
doxepin,279.383,3.9624000000000033,87.46600000000004,21.0,2.0,0.0,2.0,3.0,108.0,2.0,0.0,1.0,3.0,12.47,126.221036840334,2.0659497027232017,111.22437563074774
isonoruron,222.332,2.0823,63.05170000000004,16.0,1.0,1.0,3.0,1.0,90.0,0.0,3.0,3.0,3.0,32.34,97.57228089385632,1.6565950963214329,217.27110580954744
norethisterone_acetate,340.46300000000014,4.063300000000004,95.42300000000006,25.0,3.0,0.0,3.0,1.0,134.0,0.0,3.0,4.0,4.0,43.37000000000001,150.12592260531085,1.6428371150526675,5.521663311771135
ioxynil,370.915,2.4730799999999995,58.25580000000002,11.0,2.0,1.0,4.0,0.0,56.0,1.0,0.0,0.0,1.0,44.02,91.50683490964556,3.348369660783096,91.04883574613136
tetracycline,444.44000000000017,-0.2143999999999991,109.5409,32.0,9.0,6.0,10.0,2.0,170.0,1.0,0.0,3.0,4.0,181.62,182.42923685321395,2.0479220271303857,337.1422174459705
diphenamid,239.318,2.9067000000000016,73.42100000000005,18.0,1.0,0.0,2.0,3.0,92.0,2.0,0.0,0.0,2.0,20.31,107.86962155339458,2.4521109318132384,250.59670986244518
ethyl_cinnamate,176.215,2.2629,52.10900000000003,13.0,2.0,0.0,2.0,3.0,68.0,1.0,0.0,0.0,1.0,26.3,77.84157798884641,2.5382143330429177,176.215
hexyl-4-aminobenzoate,221.3,3.0059000000000005,65.27890000000004,16.0,3.0,1.0,3.0,6.0,88.0,1.0,0.0,0.0,1.0,52.32,96.60095594683659,2.2702939313664987,24.83026839370244
naepaine,250.34199999999996,2.2054,73.53160000000005,18.0,4.0,2.0,4.0,8.0,100.0,1.0,0.0,0.0,1.0,64.35000000000001,108.51576024484123,2.117836776279736,134.44161396692178
nimetazepam,295.29800000000006,2.4086,83.45440000000005,22.0,4.0,0.0,6.0,2.0,110.0,2.0,0.0,1.0,3.0,75.80999999999997,126.41208860822529,2.2403337635867446,46.801578994738215
stadacaine,293.4070000000001,3.3641000000000023,84.91550000000005,21.0,4.0,0.0,4.0,10.0,118.0,1.0,0.0,0.0,1.0,38.77,127.59421260712057,2.367240394025324,42.41021468152506
tripelenamine,255.365,2.649800000000001,80.28300000000007,19.0,3.0,0.0,3.0,6.0,100.0,2.0,0.0,0.0,2.0,19.370000000000005,115.05252321889729,2.10233907270632,585.0074181490423
megestrol_acetate,384.5160000000001,4.575300000000004,106.41100000000006,28.0,4.0,0.0,4.0,2.0,152.0,0.0,2.0,4.0,4.0,60.44000000000001,167.32850051010428,1.790031530359441,1.7175698811951992
"4,5-dichloroquiaiacol",193.029,2.7076,44.67880000000002,11.0,2.0,1.0,4.0,1.0,60.0,1.0,0.0,0.0,1.0,29.46,74.3106566693598,3.2058276203237264,569.668965814186
Parabanic_Acid,114.06,-1.6476000000000002,21.681400000000004,8.0,3.0,2.0,5.0,0.0,42.0,0.0,1.0,1.0,1.0,75.27,44.04759477044093,2.7863278411449275,45408.103873331886
1-Acetylurea,102.093,-0.7988000000000002,23.4001,7.0,2.0,2.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,72.19,40.68193233733105,3.318019590380522,12852.74720663019
Alloxan,142.07,-2.0785,26.6884,10.0,4.0,2.0,6.0,0.0,52.0,0.0,1.0,1.0,1.0,92.34,54.574058984881276,2.859596151921569,7989.18320697929
bis-(2.chloroethyl)-sulfone,177.05200000000005,0.8363,35.22680000000001,8.0,2.0,0.0,5.0,3.0,50.0,0.0,0.0,0.0,0.0,34.14,58.7010660921727,3.755111608192775,5598.87584288132
Orotic_Acid,156.097,-1.2386,34.642700000000005,11.0,3.0,3.0,6.0,1.0,58.0,1.0,0.0,0.0,1.0,103.02,59.5144412481139,3.4206491066486366,1833.9798363339576
5-Ethylhydantoin,128.131,-0.3956000000000001,30.753399999999992,9.0,2.0,2.0,4.0,1.0,50.0,0.0,1.0,1.0,1.0,58.2,52.615956899190365,2.5767695579280208,111597.43574466258
"4,5,7-Trichloro-2,1,3-benzothiadiazole",239.514,3.6515,52.44500000000001,12.0,3.0,0.0,6.0,0.0,62.0,2.0,0.0,0.0,2.0,25.78,87.38470554207252,2.9683942176076923,2.5080194705786294
7-Chloropteridine,166.571,1.0731999999999997,40.13800000000001,11.0,4.0,0.0,5.0,0.0,54.0,2.0,0.0,0.0,2.0,51.56,67.29492580189991,2.8289012156206965,22469.809631617438
7-Mercaptopteridine,164.19299999999996,0.7084999999999999,42.38,11.0,5.0,1.0,5.0,0.0,54.0,2.0,0.0,0.0,2.0,51.56,68.14672623841993,2.8289012156206965,320.15083436807265
Urocanic_Acid,138.126,0.5075,35.2575,10.0,2.0,2.0,4.0,2.0,52.0,1.0,0.0,0.0,1.0,65.97999999999999,57.22119068470313,2.6373377790142882,1514.521473204736
Allicin,162.27899999999997,1.7553,45.86140000000002,9.0,2.0,0.0,3.0,5.0,52.0,0.0,0.0,0.0,0.0,17.07,62.0820818507349,3.257569088361121,24002.823012354853
n-Amyl_Carbamate,131.175,1.2719,35.0604,9.0,2.0,1.0,3.0,4.0,54.0,0.0,0.0,0.0,0.0,52.32000000000001,55.17891962637595,2.8288681349096856,4444.78821815599
tert-Amyl_Carbamate,131.175,1.1278,34.9904,9.0,2.0,1.0,3.0,1.0,54.0,0.0,0.0,0.0,0.0,52.32000000000001,55.178919626375944,3.394970924416841,20789.83645210865
Sorbitol,182.172,-3.5854000000000004,38.19880000000001,12.0,6.0,6.0,6.0,5.0,74.0,0.0,0.0,0.0,0.0,121.38,69.32936411298864,3.9851644508585786,2241205.2251643324
7-Methylpteridine,146.153,0.7282199999999999,39.865000000000016,11.0,4.0,0.0,4.0,0.0,54.0,2.0,0.0,0.0,2.0,51.56,63.356601689414816,2.8289012156206965,167806.0962426339
2-Methylthiopteridine,178.22,1.1416999999999995,46.909000000000006,12.0,5.0,0.0,5.0,1.0,60.0,2.0,0.0,0.0,2.0,51.56,73.47971171478007,2.790967029739264,3097.1086369971367
Salicylaldehyde,122.12299999999996,1.2047,33.4943,9.0,2.0,1.0,2.0,1.0,46.0,1.0,0.0,0.0,1.0,37.3,52.75210108613336,3.147979130039752,16857.666754609807
Salicylamide,137.13799999999998,0.4911,36.624700000000026,10.0,2.0,2.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,63.32000000000001,58.091991783146064,3.1529414466808685,2383.1853005303187
4-Phenylsemicarbazide,151.16899999999995,0.6818,42.7838,11.0,2.0,3.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,67.15,64.36761841840112,2.5793022920073194,707.0705357324443
2-Methylcyclohexanone,112.17199999999998,1.7656,32.63899999999998,8.0,1.0,0.0,1.0,0.0,46.0,0.0,1.0,1.0,1.0,17.07,50.084594660723724,2.392713577870926,12879.068803054834
n-Hexyl_Carbamate,145.202,1.662,39.67740000000001,10.0,2.0,1.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,52.32000000000001,61.54386174077256,2.838589121813916,1745.7120043531759
Cyclohexanol_Acetate,142.19799999999995,1.8822,38.639,10.0,2.0,0.0,2.0,1.0,58.0,0.0,1.0,1.0,1.0,26.3,61.56308200462722,2.191916391200333,3040.1393320303837
m-Aminoacetophenone,135.166,1.4714,40.85890000000001,10.0,2.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,43.09,59.66270014534666,3.0698992657592745,7093.612517212076
Chloralose,309.529,-0.4628999999999994,57.79640000000003,17.0,6.0,3.0,9.0,2.0,100.0,0.0,2.0,2.0,2.0,88.38000000000002,111.915319147301,2.0121307465624216,4474.055267992161
2-Chloroallyl_Diethyldithiocarbamate,223.794,3.0988000000000016,62.97000000000003,12.0,2.0,0.0,4.0,4.0,70.0,0.0,0.0,0.0,0.0,3.24,89.1492329660767,3.7662844846674624,91.16926189089358
"2,4-Octadione",142.19799999999995,1.7248,39.83000000000001,10.0,2.0,0.0,2.0,5.0,58.0,0.0,0.0,0.0,0.0,34.14,61.616890028693334,3.346959626471701,3916.458131572804
"3-Propyl-2,4-pentadione",142.19799999999995,1.5807,39.76000000000001,10.0,2.0,0.0,2.0,4.0,58.0,0.0,0.0,0.0,0.0,34.14,61.616890028693334,3.981406257698735,18745.347170924397
"5,5-Dimethyl-2,4-hexadione",142.19799999999995,1.5807,39.76000000000001,10.0,2.0,0.0,2.0,2.0,58.0,0.0,0.0,0.0,0.0,34.14,61.616890028693334,3.9907513544665623,3333.4464908086225
n-Heptyl_Carbamate,159.22899999999996,2.0521000000000003,44.29440000000002,11.0,2.0,1.0,3.0,6.0,66.0,0.0,0.0,0.0,0.0,52.32000000000001,67.90880385516917,2.849761282233442,381.96376686255417
Methazole,261.064,1.4359999999999995,59.56600000000002,16.0,5.0,0.0,7.0,1.0,84.0,2.0,0.0,0.0,2.0,57.14,99.38794059873831,2.681256105615529,395.1363537617505
l-Camphoronic_Acid,218.205,0.6628,49.41240000000002,15.0,3.0,3.0,6.0,5.0,86.0,0.0,0.0,0.0,0.0,111.9,86.52605549972175,5.382759304174602,111908.91829383576
Ecgonine,185.22299999999998,-0.08539999999999975,46.322600000000016,13.0,3.0,2.0,4.0,1.0,74.0,0.0,2.0,2.0,2.0,60.77,77.15694891058311,2.214593868963392,176886.59176064844
Thiofanox,218.322,2.1075,60.812700000000035,14.0,4.0,1.0,5.0,3.0,82.0,0.0,0.0,0.0,0.0,50.69,89.45618846686443,4.411666570186102,5237.18000546173
n-Octyl_Carbamate,173.25599999999997,2.4422,48.91140000000002,12.0,2.0,1.0,3.0,7.0,72.0,0.0,0.0,0.0,0.0,52.32,74.27374596956577,2.86138733944056,86.8336953493267
Chlordene,338.876,5.024200000000001,71.07400000000001,16.0,0.0,0.0,6.0,0.0,88.0,0.0,1.0,3.0,3.0,0.0,123.44662789373285,2.322732831937334,0.7763200666993324
1-Hydroxychlordene,354.87499999999983,3.995,72.4638,17.0,1.0,1.0,7.0,0.0,94.0,0.0,1.0,3.0,3.0,20.23,128.24086164592885,2.3171842796726305,1.2304823980434214
Sulfapyrazine,250.283,0.8596000000000001,63.69490000000001,17.0,5.0,2.0,7.0,3.0,88.0,2.0,0.0,0.0,2.0,97.97,98.57832206048978,2.2855090743996462,49.938023797735575
Tranid,241.678,1.48538,57.933700000000016,16.0,4.0,1.0,6.0,1.0,86.0,0.0,2.0,2.0,2.0,74.47999999999998,98.38220415718772,2.1003699858939844,2010.190046725513
Anethole,148.20499999999996,2.7283000000000013,47.70200000000003,11.0,1.0,0.0,1.0,2.0,58.0,1.0,0.0,0.0,1.0,9.23,67.31511377440603,2.8240417350315044,109.86588431200249
Dyphylline,254.24599999999998,-2.213099999999999,63.30760000000002,18.0,8.0,2.0,8.0,3.0,98.0,2.0,0.0,0.0,2.0,102.28,101.34730875133457,2.7364643675188978,171891.3921615098
Citral,152.237,2.878000000000001,48.48600000000002,11.0,1.0,0.0,1.0,4.0,62.0,0.0,0.0,0.0,0.0,17.07,68.80604609307427,3.6257596603687854,1325.9288404414385
l-Dihydrocarvone,152.23699999999997,2.567800000000001,46.32600000000002,11.0,1.0,0.0,1.0,1.0,62.0,0.0,1.0,1.0,1.0,17.07,68.4898179717293,2.527424900472302,1005.8198844433232
d-Camphoric_Acid,200.23399999999995,1.5980999999999996,49.88360000000003,14.0,2.0,2.0,4.0,2.0,80.0,0.0,1.0,1.0,1.0,74.6,82.92941060834934,3.0816750060746867,7612.684358285124
Vasicinone,204.229,0.7876999999999998,55.82660000000002,15.0,4.0,2.0,4.0,0.0,78.0,1.0,1.0,2.0,3.0,56.06,87.48807504487708,2.1432924005662612,1738.270704040332
Sulfapyridine,249.295,1.4646,65.89990000000002,17.0,4.0,2.0,6.0,3.0,88.0,2.0,0.0,0.0,2.0,85.08,99.35867407954336,2.2855090743996462,497.40891881016665
Sulfisoxazole,267.31,1.6744399999999997,67.63990000000003,18.0,5.0,2.0,7.0,3.0,96.0,2.0,0.0,0.0,2.0,98.22,104.83424387818272,2.327592361324992,328.8631451258576
Cytisine,190.24599999999998,0.5549999999999997,54.41970000000003,14.0,3.0,1.0,3.0,0.0,74.0,1.0,1.0,2.0,3.0,34.03,82.7503972500118,2.1469341613539945,435828.4074684577
Formetanate,221.26,1.6262,63.364700000000035,16.0,3.0,1.0,5.0,3.0,86.0,1.0,0.0,0.0,1.0,53.93,94.73619936070222,2.745753924524217,1011.3533283418731
Fensulfothion,308.3610000000001,3.1003000000000016,76.93940000000003,18.0,5.0,0.0,7.0,7.0,102.0,1.0,0.0,0.0,1.0,44.76000000000001,115.35093168678956,2.809298823967879,1545.4659654853942
Carbetamide,236.271,1.7596999999999998,64.69140000000003,17.0,3.0,2.0,5.0,4.0,92.0,1.0,0.0,0.0,1.0,67.42999999999999,100.15736960268715,2.419926733388694,3494.7041798089044
Acetyl_Sulfisoxazole,309.3470000000001,1.61544,77.17720000000003,21.0,6.0,1.0,8.0,3.0,112.0,2.0,0.0,0.0,2.0,106.5,121.93562169361502,2.5957355963916298,79.51442242122002
Medinoterb_Acetate,296.27900000000005,3.0342200000000012,74.49680000000002,21.0,6.0,0.0,8.0,3.0,114.0,1.0,0.0,0.0,1.0,112.58,120.56701669482344,3.878099778667233,10.039240773676687
Methyl_Laurate,214.349,4.080300000000004,63.86000000000006,15.0,2.0,0.0,2.0,10.0,90.0,0.0,0.0,0.0,0.0,26.3,94.39362373013952,2.954539891476961,4.376444867019685
"2-Phenyl-3,1-benzoxazin-4-one",223.231,2.8550000000000013,65.71500000000002,17.0,3.0,0.0,3.0,1.0,82.0,3.0,0.0,0.0,3.0,43.1,97.35614876229552,2.2999923570762784,5.4796712595728465
Gentisin,258.22900000000004,2.3660000000000005,69.87160000000002,19.0,5.0,2.0,5.0,1.0,96.0,3.0,0.0,0.0,3.0,79.9,106.82802595531572,2.5356252838952407,303.3926207144797
2-(4-Aminophenyl)-6-methyl-benzothiazole,240.331,3.853920000000002,74.20540000000003,17.0,3.0,1.0,3.0,1.0,84.0,3.0,0.0,0.0,3.0,38.91,103.73500592006357,2.142938436784814,50.21226284242821
"DL-1,2-Diphenylethanol",198.265,2.9627000000000008,61.54780000000004,15.0,1.0,1.0,1.0,3.0,76.0,2.0,0.0,0.0,2.0,20.23,90.01261530655027,2.0784516078094573,598.7507278455056
